fecha,articulo,cantidad,transacciones,venta_pen,fuente_suministro,costo,lt
2024-05-31,17102,50.0,1,87.48,narva,65.92,4.0
2024-01-29,17053,600.0,1,404.34,narva,313.17,4.0
2024-07-22,17109,600.0,1,418.62,narva,304.9002,4.0
2024-10-30,17177,2000.0,1,1083.02,narva,808.81,4.0
2023-11-30,17177,600.0,1,323.03,narva,229.44,4.0
2024-07-22,884530,9.0,1,970.63,valvoline - usa,718.460001,3.0
2024-04-30,884530,9.0,1,1025.28,valvoline - usa,718.000002,3.0
2024-01-26,861398,36.0,1,1435.82,valvoline - usa,854.679996,3.0
2024-07-26,icd242,2.0,1,71.78,ishikawa - pastillas de freno,38.91,6.0
2024-07-26,icd2326,2.0,1,77.5,ishikawa - pastillas de freno,41.6,6.0
2024-07-26,icd2286,1.0,1,42.12,ishikawa - pastillas de freno,23.79,6.0
2024-07-26,icd2343,3.0,1,88.98,ishikawa - pastillas de freno,49.65,6.0
2024-10-10,b10300100,12.0,1,783.85,valvoline,570.200004,2.0
2024-07-10,b10300100,12.0,1,789.89,valvoline,570.200004,2.0
2024-04-10,b10300100,9.0,1,577.44,valvoline,434.449998,2.0
2023-09-07,di1540ci500,3.0,1,829.59,valvoline,573.909999,2.0
2024-02-26,di1540ci500,2.0,1,566.62,valvoline,381.45,2.0
2024-07-24,v-ambientadores,50.0,1,0.0,sin definicion,23.0,0.0
2024-11-18,af6210/fh,18.0,1,812.95,prestone - usa,578.280006,3.0
2024-02-13,v-coche,3.0,1,0.0,sin definicion,16.17,0.0
2024-07-10,v-camisetas,5.0,1,0.0,sin definicion,50.0,0.0
2023-07-10,di1540ci100,6.0,1,398.25,valvoline,296.1,2.0
2024-01-10,di1540ci100,6.0,1,405.36,valvoline,262.210002,2.0
2024-09-13,di1540ci500,2.0,1,562.59,valvoline,353.37,2.0
2023-08-31,884572,6.0,1,166.5,valvoline - usa,100.189998,3.0
2023-07-18,cu-1919,100.0,1,1210.16,mann - brasil,672.48,4.0
2024-05-31,c-271340,5.0,1,906.46,mann - brasil,740.44,4.0
2023-07-18,h-710/1n,8.0,1,362.07,mann - brasil,310.36,4.0
2023-07-05,mwmwd976,3.0,1,184.79,wagner - pastillas,77.46,3.0
2024-09-19,17916,50.0,1,65.38,narva,39.21,4.0
2023-12-29,48881,100.0,1,596.58,narva,417.0,4.0
2024-04-17,48881,100.0,1,671.43,narva,440.9,4.0
2023-07-25,48881,100.0,1,608.13,narva,413.86,4.0
2023-08-11,48881,100.0,1,623.38,narva,413.86,4.0
2024-07-26,icd0002,1.0,1,28.23,ishikawa - pastillas de freno,15.44,6.0
2024-07-26,icd0009,2.0,1,63.8,ishikawa - pastillas de freno,34.69,6.0
2024-07-26,icd0003,2.0,1,51.04,ishikawa - pastillas de freno,27.82,6.0
2024-05-27,icd2289,2.0,1,72.87,ishikawa - pastillas de freno,37.12,6.0
2023-07-05,mwmwc1852,3.0,1,184.79,wagner - pastillas,149.499999,3.0
2023-07-05,mwmwd436,3.0,1,230.98,wagner - pastillas,149.499999,3.0
2024-03-25,zd1567,10.0,1,469.58,wagner - pastillas,482.78,3.0
2024-02-08,wk-1060/1,24.0,1,1349.2,mann - brasil,1120.909992,4.0
2024-03-30,hu-721xkit,6.0,1,179.76,mann - brasil,141.079998,4.0
2024-05-31,hu-12110x,5.0,1,206.72,mann - brasil,159.33,4.0
2024-05-31,cf-1651,5.0,1,556.61,mann - brasil,405.59,4.0
2024-09-27,cf-1652,4.0,1,623.26,mann - brasil,471.15,4.0
2024-12-26,w-11025,24.0,1,1391.22,mann - brasil,934.459992,4.0
2023-07-07,icd2272,6.0,1,226.29,ishikawa - pastillas de freno,134.1,6.0
2023-07-07,icd2199,2.0,1,61.83,ishikawa - pastillas de freno,34.7,6.0
2024-07-31,icd2289,3.0,1,101.89,ishikawa - pastillas de freno,55.670001,6.0
2023-07-07,icd2302,2.0,1,89.67,ishikawa - pastillas de freno,52.98,6.0
2024-01-11,icd2286,4.0,1,156.31,ishikawa - pastillas de freno,92.08,6.0
2023-11-27,48881,100.0,1,608.37,narva,417.0,4.0
2024-08-31,48881,100.0,1,670.54,narva,432.43,4.0
2024-05-31,48881,100.0,1,636.1,narva,432.45,4.0
2024-12-10,48881,100.0,1,680.14,narva,453.08,4.0
2024-11-12,98015,10.0,1,374.85,narva,226.86,4.0
2023-12-19,884572,12.0,1,343.79,valvoline - usa,204.710004,3.0
2024-04-16,884569,12.0,1,398.13,valvoline - usa,231.84,3.0
2024-09-05,884572,6.0,1,173.75,valvoline - usa,111.63,3.0
2023-08-31,896749,3.0,1,422.86,valvoline - usa,275.49,3.0
2023-11-27,b10300025,12.0,1,228.15,valvoline,162.020004,2.0
2024-08-02,48328,20.0,1,221.28,narva,138.91,4.0
2023-09-25,48328,10.0,1,110.87,narva,65.08,4.0
2024-08-02,48320,10.0,1,43.13,narva,30.06,4.0
2023-09-25,48328,10.0,1,110.87,narva,65.08,4.0
2024-03-05,wk-940/12,24.0,1,687.23,mann - brasil,512.899992,4.0
2024-04-09,w-11102/36,24.0,1,1123.0,mann - brasil,909.42,4.0
2024-08-09,pu-999/1x,24.0,1,1237.27,mann - brasil,1001.839992,4.0
2024-07-31,mwmwd1037,2.0,1,130.03,wagner - pastillas,97.39,3.0
2024-09-25,b10300025,12.0,1,231.05,valvoline,162.860004,2.0
2023-09-14,b10300100,3.0,1,193.16,valvoline,141.500001,2.0
2024-03-16,b10300100,9.0,1,577.28,valvoline,434.230002,2.0
2024-11-25,884544,18.0,1,1969.79,valvoline - usa,1438.039998,3.0
2023-09-25,48328,20.0,1,221.69,narva,130.16,4.0
2023-09-25,48321,10.0,1,40.67,narva,26.14,4.0
2023-09-25,48901,10.0,1,75.6,narva,53.95,4.0
2024-05-16,98016,3.0,1,103.03,narva,69.48,4.0
2023-09-25,48901,10.0,1,75.6,narva,53.95,4.0
2024-01-09,bdd020,10.0,1,1040.06,ishikawa - discos de freno,497.81,6.0
2024-04-13,bdd028,2.0,1,154.43,ishikawa - discos de freno,65.09,6.0
2024-12-10,bdd060,2.0,1,285.53,ishikawa - discos de freno,134.22,6.0
2024-01-11,icd2272,8.0,1,282.24,ishikawa - pastillas de freno,166.31,6.0
2024-01-11,icd402,8.0,1,192.09,ishikawa - pastillas de freno,106.8,6.0
2024-01-11,icd484,14.0,1,388.03,ishikawa - pastillas de freno,220.889998,6.0
2024-01-11,icd2343,6.0,1,175.16,ishikawa - pastillas de freno,97.480002,6.0
2024-01-11,icd396,2.0,1,48.86,ishikawa - pastillas de freno,27.17,6.0
2024-03-13,ca-18120,10.0,1,119.61,sakura filter,119.62,6.0
2024-03-13,f-11140,50.0,1,1800.54,sakura filter,1800.54,6.0
2024-03-13,ef-18050,10.0,1,297.48,sakura filter,297.48,6.0
2024-02-13,bz0002,2.0,1,62.56,ishikawa - zapatas de freno,29.99,6.0
2024-02-13,bz0011,2.0,1,43.29,ishikawa - zapatas de freno,20.75,6.0
2024-08-21,mwmwc1917,2.0,1,152.14,wagner - pastillas,99.51,3.0
2024-08-21,mwmwd1709,1.0,1,152.14,wagner - pastillas,135.3,3.0
2024-08-21,mwmwd1161,1.0,1,85.57,wagner - pastillas,31.0,3.0
2024-07-31,mwmwd1324,1.0,1,77.68,wagner - pastillas,52.07,3.0
2024-04-09,wk-1050/1,6.0,1,361.44,mann - brasil,254.869998,4.0
2024-11-12,884530,3.0,1,326.83,valvoline - usa,242.360001,3.0
2024-11-12,884544,3.0,1,326.83,valvoline - usa,239.67,3.0
2023-08-14,g20w50100,3.0,1,173.26,valvoline,121.749999,2.0
2023-09-30,675130,60.0,1,2413.34,valvoline - usa,1459.90998,3.0
2024-02-20,rp1030100,6.0,1,358.12,valvoline,265.459998,2.0
2024-08-28,bdd020,6.0,1,628.91,ishikawa - discos de freno,312.15,6.0
2024-08-28,bdd016,2.0,1,177.88,ishikawa - discos de freno,88.23,6.0
2024-01-29,17131,400.0,1,256.69,narva,181.88,4.0
2023-06-30,17097,2000.0,1,1028.99,narva,806.02,4.0
2023-06-30,17109,2000.0,1,1263.36,narva,990.86,4.0
2023-06-30,17027,300.0,1,397.49,narva,305.58,4.0
2024-08-05,af2033,12.0,1,323.98,prestone - usa,262.190004,3.0
2024-10-10,af2033,12.0,1,325.01,prestone - usa,263.019996,3.0
2023-12-19,v-coche,24.0,1,0.0,sin definicion,129.400008,0.0
2024-12-17,v-c1109,24.0,1,0.0,sin definicion,152.449992,0.0
2024-04-16,v-chimpunera,12.0,1,0.0,sin definicion,59.4,0.0
2024-05-13,pu-941x,24.0,1,1137.28,mann - brasil,738.15,4.0
2024-04-09,wk-1040,6.0,1,280.75,mann - brasil,216.580002,4.0
2024-06-17,wdk-11102/28,12.0,1,580.6,mann - brasil,441.33,4.0
2024-08-21,mwmwc768,2.0,1,126.79,wagner - pastillas,84.73,3.0
2024-10-15,rp1030100,9.0,1,530.96,valvoline,385.880004,2.0
2023-10-06,rp1030100,6.0,1,359.91,valvoline,266.989998,2.0
2024-03-30,di1540ci100,3.0,1,203.39,valvoline,127.340001,2.0
2023-11-29,h80900500,2.0,1,537.67,valvoline,432.82,2.0
2024-09-20,bdd021,8.0,1,1093.53,ishikawa - discos de freno,619.34,6.0
2024-08-28,bdd021,4.0,1,546.31,ishikawa - discos de freno,309.69,6.0
2024-11-13,bdd020,6.0,1,674.15,ishikawa - discos de freno,315.33,6.0
2024-08-28,bdd053,2.0,1,130.24,ishikawa - discos de freno,65.21,6.0
2023-11-30,17631,200.0,1,487.72,narva,364.0,4.0
2024-05-04,17638,10.0,1,21.24,narva,12.11,4.0
2023-09-25,48328,50.0,1,522.85,narva,325.39,4.0
2024-06-25,48328,40.0,1,424.64,narva,277.82,4.0
2024-05-27,icd2310-9545,2.0,1,114.08,ishikawa - pastillas de freno,62.46,6.0
2024-07-31,icd550,2.0,1,65.34,ishikawa - pastillas de freno,35.89,6.0
2024-01-11,icd340,2.0,1,50.3,ishikawa - pastillas de freno,27.99,6.0
2024-08-21,icd233,2.0,1,54.23,ishikawa - pastillas de freno,28.17,6.0
2023-07-07,icd404,10.0,1,265.87,ishikawa - pastillas de freno,159.81,6.0
2024-01-11,icd404,4.0,1,110.12,ishikawa - pastillas de freno,61.26,6.0
2024-05-27,icd340,2.0,1,56.46,ishikawa - pastillas de freno,27.99,6.0
2023-07-07,icd0001,8.0,1,259.7,ishikawa - pastillas de freno,157.23,6.0
2024-08-28,bdd015,2.0,1,219.15,ishikawa - discos de freno,108.13,6.0
2024-08-28,bdd045,2.0,1,190.59,ishikawa - discos de freno,102.07,6.0
2024-08-28,bdd052,2.0,1,181.07,ishikawa - discos de freno,47.53,6.0
2024-08-28,bdd218,2.0,1,317.64,ishikawa - discos de freno,142.44,6.0
2024-08-28,bdd055,2.0,1,177.88,ishikawa - discos de freno,89.4,6.0
2023-09-25,48892,10.0,1,90.51,narva,64.44,4.0
2024-08-02,48881,60.0,1,361.42,narva,259.45998,4.0
2024-01-09,b10300100,3.0,1,203.28,valvoline,143.259999,2.0
2024-01-09,b10300025,12.0,1,228.05,valvoline,162.020004,2.0
2024-08-12,g15400500,10.0,1,2434.63,valvoline,2110.5,2.0
2023-10-10,884544,6.0,1,624.32,valvoline - usa,423.75,3.0
2023-07-07,icd0002,2.0,1,55.63,ishikawa - pastillas de freno,31.49,6.0
2024-08-19,icd2038,2.0,1,60.98,ishikawa - pastillas de freno,32.85,6.0
2024-02-13,icd1879,3.0,1,87.05,ishikawa - pastillas de freno,46.149999,6.0
2024-08-19,icd1911,1.0,1,50.82,ishikawa - pastillas de freno,19.17,6.0
2024-02-13,icd1935,3.0,1,101.33,ishikawa - pastillas de freno,53.919999,6.0
2024-05-29,48892,10.0,1,90.56,narva,65.21,4.0
2024-08-02,48892,10.0,1,90.35,narva,65.72,4.0
2024-06-10,48991,100.0,1,1403.73,narva,1015.1,4.0
2024-05-31,48901,100.0,1,744.26,narva,566.24,4.0
2024-11-12,48328,100.0,1,1182.36,narva,694.59,4.0
2024-12-05,ghm-1-1021,6.0,1,342.32,ghm - filtros,183.03,
2024-12-05,ghm-2e-2011,6.0,1,104.61,ghm - filtros,38.25,
2024-12-11,ghm-2e-2012,3.0,1,43.46,ghm - filtros,15.830001,
2024-12-11,ghm-3-3001,6.0,1,281.49,ghm - filtros,127.960002,
2024-04-29,884567,6.0,1,725.73,valvoline - usa,533.1,3.0
2024-05-27,884567,9.0,1,1083.67,valvoline - usa,785.089998,3.0
2023-07-07,884567,6.0,1,575.03,valvoline - usa,437.79,3.0
2024-01-10,884567,6.0,1,641.04,valvoline - usa,437.79,3.0
2024-01-19,884567,6.0,1,646.92,valvoline - usa,437.79,3.0
2023-11-28,884530,3.0,1,303.39,valvoline - usa,216.920001,3.0
2023-06-23,884572,12.0,1,318.44,valvoline - usa,195.639996,3.0
2024-02-20,b10300100,6.0,1,396.84,valvoline,289.23,2.0
2023-12-21,b10300100,6.0,1,386.94,valvoline,286.510002,2.0
2024-08-19,icd1094,1.0,1,40.03,ishikawa - pastillas de freno,21.5,6.0
2024-01-11,icd0009,10.0,1,306.36,ishikawa - pastillas de freno,170.4,6.0
2024-08-21,icd2286,2.0,1,85.31,ishikawa - pastillas de freno,47.58,6.0
2024-01-11,icd2245,6.0,1,445.04,ishikawa - pastillas de freno,247.59,6.0
2024-07-31,icd0013,2.0,1,55.04,ishikawa - pastillas de freno,29.68,6.0
2024-08-21,mwmwc864,2.0,1,101.43,wagner - pastillas,68.25,3.0
2024-07-31,mwmwc2037,2.0,1,210.9,wagner - pastillas,221.49,3.0
2024-05-27,mwmwc1811,4.0,1,418.24,wagner - pastillas,274.25,3.0
2024-07-31,mwmwc1934,2.0,1,201.69,wagner - pastillas,134.98,3.0
2024-03-21,wk-1060/1,24.0,1,1289.2,mann - brasil,1122.45,4.0
2024-05-31,28100-0l200,1.0,1,356.23,enertech - encendido,243.25,6.0
2023-07-20,bdd043,4.0,1,181.28,ishikawa - discos de freno,100.5,6.0
2023-07-20,bdd002,2.0,1,103.4,ishikawa - discos de freno,64.35,6.0
2023-07-20,bdd006,2.0,1,115.57,ishikawa - discos de freno,64.23,6.0
2024-07-11,wk-1060/1,24.0,1,1320.25,mann - brasil,1126.129992,4.0
2024-07-30,wk-1060/1,24.0,1,1312.92,mann - brasil,1126.129992,4.0
2024-11-14,wk-1060/1,24.0,1,1545.76,mann - brasil,1160.770008,4.0
2024-11-14,wk-1060,24.0,1,1522.58,mann - brasil,1121.200008,4.0
2024-05-31,cf-1510/1,5.0,1,985.95,mann - brasil,683.27,4.0
2023-07-18,c-33017,48.0,1,1866.07,mann - brasil,1597.790016,4.0
2024-05-31,c-331465/1,5.0,1,1415.33,mann - brasil,1135.74,4.0
2024-05-31,c-341500/1,5.0,1,1463.03,mann - brasil,1109.13,4.0
2024-01-11,icd2135,4.0,1,111.49,ishikawa - pastillas de freno,62.01,6.0
2023-07-07,icd2268,4.0,1,204.03,ishikawa - pastillas de freno,119.88,6.0
2024-07-31,icd2268,2.0,1,106.98,ishikawa - pastillas de freno,58.7,6.0
2023-07-07,icd0007,2.0,1,86.57,ishikawa - pastillas de freno,49.15,6.0
2023-07-07,icd0006,4.0,1,142.2,ishikawa - pastillas de freno,81.43,6.0
2024-01-11,icd0012,4.0,1,145.53,ishikawa - pastillas de freno,80.96,6.0
2024-08-09,icd924,1.0,1,43.96,ishikawa - pastillas de freno,20.41,6.0
2024-08-09,icd1471,2.0,1,68.86,ishikawa - pastillas de freno,27.95,6.0
2024-08-09,icd1362,1.0,1,27.28,ishikawa - pastillas de freno,15.27,6.0
2023-08-18,icd1397,2.0,1,63.67,ishikawa - pastillas de freno,37.76,6.0
2023-08-18,icd1661,2.0,1,69.3,ishikawa - pastillas de freno,40.04,6.0
2023-08-18,icd1848,2.0,1,54.12,ishikawa - pastillas de freno,31.57,6.0
2023-08-18,icd1887,2.0,1,91.72,ishikawa - pastillas de freno,54.41,6.0
2023-08-18,icd1942,2.0,1,83.51,ishikawa - pastillas de freno,49.53,6.0
2023-11-28,rp2050100,9.0,1,526.16,valvoline,381.300003,2.0
2024-09-13,di1540ci100,6.0,1,412.36,valvoline,240.340002,2.0
2024-02-26,di1540ci100,9.0,1,622.96,valvoline,385.29,2.0
2023-07-10,di1540ci500,1.0,1,271.69,valvoline,204.53,2.0
2024-03-30,wk-1060/1,12.0,1,643.29,mann - brasil,561.219996,4.0
2024-07-24,wk-1060/1,24.0,1,1299.37,mann - brasil,1126.129992,4.0
2024-09-27,wk-1060/1,48.0,1,3040.27,mann - brasil,2293.220016,4.0
2024-08-17,wk-723,24.0,1,426.9,mann - brasil,316.47,4.0
2024-08-17,wdk-11102/28,6.0,1,288.15,mann - brasil,220.660002,4.0
2024-08-21,mwmwc1611,1.0,1,115.68,wagner - pastillas,101.78,3.0
2024-07-31,mwmwc1645,1.0,1,126.85,wagner - pastillas,100.46,3.0
2024-08-21,mwmwc1645,2.0,1,253.57,wagner - pastillas,200.91,3.0
2024-08-21,mwmwc1776,1.0,1,72.89,wagner - pastillas,54.35,3.0
2024-07-31,mwmwc1602,4.0,1,291.76,wagner - pastillas,208.75,3.0
2024-05-31,48728,100.0,1,1746.08,narva,1141.14,4.0
2024-11-12,48680,10.0,1,281.99,narva,167.0,4.0
2024-06-17,48320,30.0,1,139.33,narva,90.24,4.0
2024-01-29,48320,60.0,1,277.14,narva,279.66,4.0
2023-11-20,48320,30.0,1,139.3,narva,87.24,4.0
2023-08-18,icd1498,1.0,1,37.45,ishikawa - pastillas de freno,22.96,6.0
2023-08-18,icd2289,2.0,1,67.66,ishikawa - pastillas de freno,38.68,6.0
2023-08-18,icd684,2.0,1,72.77,ishikawa - pastillas de freno,35.41,6.0
2023-08-18,icd562,2.0,1,61.88,ishikawa - pastillas de freno,36.7,6.0
2024-02-19,icd1202,10.0,1,499.07,ishikawa - pastillas de freno,238.78,6.0
2024-09-27,wk-1040,48.0,1,2356.22,mann - brasil,1735.569984,4.0
2024-07-24,wk-1040,24.0,1,1146.49,mann - brasil,866.22,4.0
2024-03-30,wk-1040,12.0,1,567.6,mann - brasil,433.17,4.0
2024-03-18,wk-1040,30.0,1,1407.98,mann - brasil,1083.12999,4.0
2024-04-30,icd1301,10.0,1,510.36,ishikawa - pastillas de freno,281.48,6.0
2024-04-30,icd1543,10.0,1,353.72,ishikawa - pastillas de freno,209.13,6.0
2024-04-30,icd1595,10.0,1,398.72,ishikawa - pastillas de freno,213.79,6.0
2024-02-19,icd1447,10.0,1,461.59,ishikawa - pastillas de freno,221.62,6.0
2024-02-13,bz0004,2.0,1,38.57,ishikawa - zapatas de freno,18.48,6.0
2024-02-13,bz0008,2.0,1,43.29,ishikawa - zapatas de freno,20.75,6.0
2024-09-17,bz0032,4.0,1,124.44,ishikawa - zapatas de freno,74.03,6.0
2024-09-17,bz0043,6.0,1,219.97,ishikawa - zapatas de freno,130.900002,6.0
2024-05-22,di1540ci500,2.0,1,556.78,valvoline,381.19,2.0
2024-02-26,r20500500,2.0,1,489.35,valvoline,335.28,2.0
2023-11-15,b10300100,6.0,1,393.71,valvoline,286.810002,2.0
2024-01-29,b10300100,6.0,1,394.65,valvoline,286.510002,2.0
2024-08-31,b10300100,6.0,1,390.9,valvoline,285.100002,2.0
2024-06-25,48320,30.0,1,140.4,narva,90.24,4.0
2024-04-17,48750,20.0,1,304.87,narva,194.29,4.0
2024-08-22,48702,100.0,1,818.59,narva,530.0,4.0
2024-12-10,17916,200.0,1,263.69,narva,165.62,4.0
2024-04-17,17916,100.0,1,130.49,narva,84.83,4.0
2024-08-31,17916,100.0,1,130.31,narva,82.06,4.0
2024-07-22,17314,100.0,1,66.63,narva,52.87,4.0
2024-07-22,17316,100.0,1,88.86,narva,67.8,4.0
2024-04-30,icd1912,10.0,1,464.21,ishikawa - pastillas de freno,254.18,6.0
2024-04-30,icd1852,10.0,1,313.28,ishikawa - pastillas de freno,178.99,6.0
2024-04-30,icd0009,10.0,1,316.12,ishikawa - pastillas de freno,173.46,6.0
2024-01-11,icd0006,8.0,1,273.21,ishikawa - pastillas de freno,151.9,6.0
2024-05-27,icd0009,6.0,1,209.12,ishikawa - pastillas de freno,104.080002,6.0
2024-08-21,675130,60.0,1,2377.11,valvoline - usa,1438.08,3.0
2023-09-08,896749,60.0,1,7929.45,valvoline - usa,5346.87,3.0
2023-10-20,pp05300100,3.0,1,275.72,valvoline,185.540001,2.0
2024-10-10,pp05300100,12.0,1,1070.66,valvoline,719.120004,2.0
2024-08-05,pp05300100,12.0,1,1067.24,valvoline,719.13,2.0
2024-08-09,bdd061,1.0,1,45.87,ishikawa - discos de freno,27.42,6.0
2024-10-11,bdd028,2.0,1,132.79,ishikawa - discos de freno,60.94,6.0
2024-10-11,bdd136,2.0,1,89.39,ishikawa - discos de freno,55.14,6.0
2024-07-31,bdd010,2.0,1,161.95,ishikawa - discos de freno,84.29,6.0
2024-05-07,wk-1060/1,24.0,1,1301.06,mann - brasil,1123.879992,4.0
2024-09-25,hu-1077/2x,12.0,1,471.3,mann - brasil,319.929996,4.0
2024-03-08,c-261100,4.0,1,752.76,mann - brasil,513.89,4.0
2024-01-25,hu-12110x,21.0,1,833.1,mann - brasil,637.870002,4.0
2024-07-31,icd0010,3.0,1,96.77,ishikawa - pastillas de freno,46.98,6.0
2024-01-11,icd2045,2.0,1,91.86,ishikawa - pastillas de freno,54.11,6.0
2024-01-11,icd1883,6.0,1,151.05,ishikawa - pastillas de freno,84.09,6.0
2024-05-27,icd772,4.0,1,192.67,ishikawa - pastillas de freno,101.58,6.0
2024-09-30,17181,2000.0,1,1703.3,narva,1297.22,4.0
2023-06-30,17181,5000.0,1,3851.69,narva,3004.5,4.0
2024-01-29,17181,4000.0,1,3162.07,narva,2617.58,4.0
2024-09-30,17643,1000.0,1,1103.98,narva,827.72,4.0
2024-07-22,17643,2000.0,1,2156.72,narva,1667.56,4.0
2024-05-27,icd2019-9144,3.0,1,152.1,ishikawa - pastillas de freno,79.35,6.0
2024-05-27,icd1543,4.0,1,155.88,ishikawa - pastillas de freno,83.65,6.0
2024-08-21,icd1543,2.0,1,76.07,ishikawa - pastillas de freno,41.83,6.0
2024-01-11,icd1284,4.0,1,119.42,ishikawa - pastillas de freno,66.4,6.0
2024-07-31,bdd021,2.0,1,261.83,ishikawa - discos de freno,154.1,6.0
2024-04-04,bdd033,2.0,1,132.43,ishikawa - discos de freno,61.3,6.0
2024-07-25,bdd020s,10.0,1,1216.63,ishikawa - discos de freno,606.17,6.0
2024-08-31,bdd021,12.0,1,1639.84,ishikawa - discos de freno,929.060004,6.0
2024-07-22,17635,3000.0,1,2664.64,narva,1922.361,4.0
2023-09-28,17643,200.0,1,257.57,narva,156.7,4.0
2023-10-11,17916,200.0,1,259.54,narva,161.5,4.0
2023-09-28,17635,200.0,1,206.06,narva,130.74,4.0
2023-07-07,icd1471,2.0,1,64.93,ishikawa - pastillas de freno,31.05,6.0
2024-07-31,icd1544,4.0,1,116.71,ishikawa - pastillas de freno,60.06,6.0
2024-01-11,icd1555,3.0,1,140.05,ishikawa - pastillas de freno,77.919999,6.0
2024-07-31,icd1592,2.0,1,63.91,ishikawa - pastillas de freno,36.8,6.0
2024-09-25,hu-1077/2x,18.0,1,706.99,mann - brasil,479.899998,4.0
2024-03-18,wk-10006z,6.0,1,563.18,mann - brasil,362.410002,4.0
2024-03-18,wdk-11102/28,12.0,1,567.68,mann - brasil,441.410004,4.0
2024-06-17,17638,100.0,1,185.59,narva,119.48,4.0
2024-05-31,17638,1000.0,1,1622.05,narva,1194.8,4.0
2024-05-31,48881,40.0,1,241.73,narva,172.98,4.0
2024-05-29,48881,50.0,1,301.91,narva,214.44,4.0
2023-09-25,48881,50.0,1,298.57,narva,208.55,4.0
2024-05-27,icd1519,6.0,1,252.87,ishikawa - pastillas de freno,126.109998,6.0
2024-05-27,icd1624,1.0,1,41.2,ishikawa - pastillas de freno,20.13,6.0
2024-05-27,icd1611,1.0,1,71.27,ishikawa - pastillas de freno,35.91,6.0
2024-01-11,icd1354,10.0,1,221.61,ishikawa - pastillas de freno,123.32,6.0
2024-08-05,pp103000100,12.0,1,1067.24,valvoline,729.6,2.0
2024-07-10,pp05300100,3.0,1,269.74,valvoline,179.829999,2.0
2023-10-19,b10300100,12.0,1,807.2,valvoline,573.18,2.0
2024-12-13,b10300100,9.0,1,584.0,valvoline,429.329997,2.0
2023-08-15,g20w50025,24.0,1,454.51,valvoline,280.53,2.0
2024-04-30,g20w50100,6.0,1,351.26,valvoline,249.379998,2.0
2023-07-17,di1540ci5500,1.0,1,2715.49,valvoline,1989.59,2.0
2024-05-24,di1540ci5500,1.0,1,2851.75,valvoline,1957.69,2.0
2024-07-24,wdk-11102/28,24.0,1,1155.7,mann - brasil,882.66,4.0
2024-03-30,wk-10006z,6.0,1,567.6,mann - brasil,362.410002,4.0
2024-07-24,wk-9016,12.0,1,1031.87,mann - brasil,740.720004,4.0
2024-09-27,wk-940/12,12.0,1,340.52,mann - brasil,259.670004,4.0
2023-08-31,mochilavalv,6.0,1,0.0,sin definicion,30.51,0.0
2024-11-13,af6210/fh,24.0,1,1078.63,prestone - usa,771.03,3.0
2024-07-31,af2033,6.0,1,161.73,prestone - usa,131.1,3.0
2023-08-23,mochilavalv,9.0,1,0.0,sin definicion,45.759996,0.0
2024-03-22,v-chimpunera,12.0,1,0.0,sin definicion,59.4,0.0
2024-01-19,v-coche,6.0,1,0.0,sin definicion,32.350002,0.0
2024-01-10,v-coche,6.0,1,0.0,sin definicion,32.350002,0.0
2024-02-03,v-coche,6.0,1,0.0,sin definicion,32.350002,0.0
2023-12-04,v-coche,6.0,1,0.0,sin definicion,32.350002,0.0
2024-04-29,v-chimpunera,6.0,1,0.0,sin definicion,29.7,0.0
2023-12-29,v-coche,6.0,1,0.0,sin definicion,32.350002,0.0
2024-01-11,icd1498,4.0,1,133.86,ishikawa - pastillas de freno,91.85,6.0
2024-01-11,icd1520,2.0,1,75.01,ishikawa - pastillas de freno,41.73,6.0
2024-09-13,icd2096,2.0,1,72.23,ishikawa - pastillas de freno,37.78,6.0
2024-07-26,icd831,2.0,1,61.24,ishikawa - pastillas de freno,35.34,6.0
2024-07-26,icd1942,1.0,1,40.99,ishikawa - pastillas de freno,23.09,6.0
2024-07-26,icd1543,2.0,1,71.44,ishikawa - pastillas de freno,41.83,6.0
2024-07-26,icd1572,1.0,1,25.52,ishikawa - pastillas de freno,13.78,6.0
2024-08-21,icd1592,2.0,1,65.3,ishikawa - pastillas de freno,36.8,6.0
2024-01-11,icd1572,2.0,1,48.6,ishikawa - pastillas de freno,27.01,6.0
2023-07-07,icd1624,2.0,1,55.63,ishikawa - pastillas de freno,31.96,6.0
2024-05-27,icd1614,2.0,1,66.55,ishikawa - pastillas de freno,32.65,6.0
2023-07-07,icd1676,4.0,1,222.6,ishikawa - pastillas de freno,132.07,6.0
2024-05-31,48892,10.0,1,90.63,narva,65.72,4.0
2023-06-30,17635,2000.0,1,1602.31,narva,1220.59,4.0
2024-09-30,17635,1000.0,1,876.87,narva,640.04,4.0
2024-03-18,wk-1149,6.0,1,431.78,mann - brasil,257.119998,4.0
2023-09-08,wk-940/12,12.0,1,422.91,mann - brasil,224.7,4.0
2023-09-08,wk-1149,12.0,1,906.23,mann - brasil,459.63,4.0
2024-09-27,wk-1080/7x,6.0,1,554.83,mann - brasil,422.73,4.0
2023-08-21,b10405500,1.0,1,3218.84,valvoline,2130.29,2.0
2023-08-21,b10405500,1.0,1,3218.84,valvoline,2130.29,2.0
2024-10-31,675130,30.0,1,1200.01,valvoline - usa,719.04,3.0
2023-09-30,861398,60.0,1,2413.34,valvoline - usa,1491.22998,3.0
